id_cliente;id_geografia;id_cliente_alternativa;primer_nombre;segundo_nombre;fecha_nacimiento;estado_civil;genero;correo;salario_mensual;cantidad_hijos;cantidad_hijos_en_casa;EnglishEducation;nivel_educativo;EnglishOccupation;ocupacion;casa_propia?;cantidad_autos;direccion1;direccion2;telefono;fecha_primera_compra;distancia_tienda_mas_cercana
12239;254;AW00012239;Alberto;Ramos;29/11/1947;C;Hombre;alberto17@adventure-works.com;30000;1;0;Bachelors;Licenciatura;Clerical;Administrativo;1;0;4776 Kentucky Drive;;1 (11) 500 555-0156;23/03/2012;0-1 Km
12240;8;AW00012240;Clayton;Sharma;03/06/1986;S;Hombre;clayton27@adventure-works.com;10000;0;0;Partial College;Estudios universitarios (en curso);Manual;Obrero;0;1;9429 Geraldine Dr;;1 (11) 500 555-0188;28/12/2011;2-5 Km
12241;19;AW00012241;Kristine;Sandberg;05/05/1985;S;Mujer;kristine21@adventure-works.com;10000;0;0;Partial College;Estudios universitarios (en curso);Manual;Obrero;0;1;6141 Race Road;;1 (11) 500 555-0182;16/12/2011;0-1 Km
12242;29;AW00012242;Gilbert;Liang;03/08/1984;S;Hombre;gilbert14@adventure-works.com;10000;0;0;Partial College;Estudios universitarios (en curso);Manual;Obrero;0;1;4882 Darlene Drive;;1 (11) 500 555-0195;16/12/2011;2-5 Km
12243;34;AW00012243;Kristy;Rubio;15/11/1985;S;Mujer;kristy19@adventure-works.com;10000;0;0;Partial College;Estudios universitarios (en curso);Manual;Obrero;0;1;1527 St. John Lane;;1 (11) 500 555-0180;24/12/2011;2-5 Km
12244;14;AW00012244;Amy;Huang;22/05/1986;C;Mujer;amy13@adventure-works.com;20000;0;0;Bachelors;Licenciatura;Clerical;Administrativo;1;0;7806 Reliez Valley Ct.;;1 (11) 500 555-0197;16/02/2013;0-1 Km
12245;14;AW00012245;Francisco;Gonzalez;25/05/1984;S;Hombre;francisco20@adventure-works.com;10000;0;0;Partial College;Estudios universitarios (en curso);Manual;Obrero;1;1;626 Redlands Way;;1 (11) 500 555-0118;12/12/2011;2-5 Km
12246;36;AW00012246;Shawn;Luo;10/04/1985;C;Hombre;shawn8@adventure-works.com;10000;1;1;High School;Educación secundaria;Manual;Obrero;1;0;6365 Sun View Way;;1 (11) 500 555-0178;06/12/2011;2-5 Km
12247;3;AW00012247;Brandy;Raman;16/04/1985;S;Mujer;brandy8@adventure-works.com;20000;0;0;Bachelors;Licenciatura;Clerical;Administrativo;1;0;30 Rolling Green Circle;;1 (11) 500 555-0142;01/02/2013;0-1 Km
12248;34;AW00012248;Devin;Taylor;11/09/1983;S;Hombre;devin7@adventure-works.com;10000;1;1;High School;Educación secundaria;Manual;Obrero;0;0;658 Coastal Blvd;;1 (11) 500 555-0158;10/12/2011;1-2 Km
12249;8;AW00012249;Jessie;Cai;15/03/1984;C;Hombre;jessie27@adventure-works.com;20000;0;0;Bachelors;Licenciatura;Clerical;Administrativo;1;0;2429 Brown Street;;1 (11) 500 555-0192;29/03/2013;0-1 Km
12250;20;AW00012250;Andrea;Collins;06/10/1982;S;Mujer;andrea26@adventure-works.com;10000;1;1;High School;Educación secundaria;Manual;Obrero;0;0;8946 Turning View;;1 (11) 500 555-0151;07/12/2011;1-2 Km
12251;22;AW00012251;Troy;Suri;07/10/1982;C;Hombre;troy0@adventure-works.com;20000;0;0;Partial College;Estudios universitarios (en curso);Manual;Obrero;1;0;5948 Seeno St.;;1 (11) 500 555-0152;05/12/2011;0-1 Km
12252;21;AW00012252;Omar;Liu;31/03/1983;C;Hombre;omar4@adventure-works.com;20000;0;0;Partial College;Estudios universitarios (en curso);Manual;Obrero;0;0;3199 Frayne Ct.;;1 (11) 500 555-0183;25/12/2011;0-1 Km
12253;12;AW00012253;Jenny;Sun;14/08/1982;S;Mujer;jenny15@adventure-works.com;20000;0;0;Partial College;Estudios universitarios (en curso);Manual;Obrero;1;0;6366 Dayton Court;;1 (11) 500 555-0134;18/12/2011;0-1 Km
12254;222;AW00012254;Calvin;Deng;25/08/1948;S;Hombre;calvin1@adventure-works.com;20000;1;0;Partial College;Estudios universitarios (en curso);Manual;Obrero;1;0;100, rue des Rosiers;;1 (11) 500 555-0134;16/03/2011;1-2 Km
12255;180;AW00012255;Robyn;Alvarez;30/01/1978;S;Mujer;robyn3@adventure-works.com;20000;1;1;Partial College;Estudios universitarios (en curso);Manual;Obrero;0;0;3, place de la République;;1 (11) 500 555-0157;21/03/2011;0-1 Km
12256;212;AW00012256;Wendy;Ramos;19/10/1972;C;Mujer;wendy16@adventure-works.com;20000;1;1;Partial College;Estudios universitarios (en curso);Manual;Obrero;1;0;11, avenue du Président-Kennedy;;1 (11) 500 555-0125;30/03/2011;1-2 Km
12257;123;AW00012257;Ross;Ruiz;04/10/1966;C;Hombre;ross22@adventure-works.com;30000;4;0;Graduate Degree;Estudios de postgrado;Clerical;Administrativo;1;0;Im Himmelsweg 89;;1 (11) 500 555-0139;05/12/2013;0-1 Km
12258;144;AW00012258;Jamie;Li;27/03/1967;C;Mujer;jamie5@adventure-works.com;30000;4;0;Graduate Degree;Estudios de postgrado;Clerical;Administrativo;1;0;Heideweg 1459;;1 (11) 500 555-0188;01/10/2013;0-1 Km
12259;230;AW00012259;Cindy;Madan;12/04/1972;C;Mujer;cindy7@adventure-works.com;30000;4;0;Graduate Degree;Estudios de postgrado;Clerical;Administrativo;1;0;1707 Ravenwood Dr.;;1 (11) 500 555-0198;03/03/2013;0-1 Km
12260;236;AW00012260;Melinda;Romero;01/05/1972;C;Mujer;melinda4@adventure-works.com;30000;4;0;Graduate Degree;Estudios de postgrado;Clerical;Administrativo;1;0;232 Pinnacle Drive;;1 (11) 500 555-0174;13/02/2013;0-1 Km
12261;186;AW00012261;Kaitlin;Sanchez;25/04/1966;C;Mujer;kaitlin19@adventure-works.com;10000;1;1;High School;Educación secundaria;Manual;Obrero;1;1;8, rue de l´Esplanade;;1 (11) 500 555-0188;22/04/2011;2-5 Km
12262;234;AW00012262;Morgan;Sanchez;19/11/1965;C;Mujer;morgan47@adventure-works.com;20000;1;1;Partial College;Estudios universitarios (en curso);Manual;Obrero;1;0;6467 Buena Vista;;1 (11) 500 555-0166;10/03/2013;2-5 Km
12263;259;AW00012263;Emmanuel;Garcia;12/09/1965;S;Hombre;emmanuel13@adventure-works.com;20000;1;1;Partial College;Estudios universitarios (en curso);Manual;Obrero;0;0;6820 Montego;;1 (11) 500 555-0115;28/03/2012;0-1 Km
12264;260;AW00012264;Bruce;Ashe;16/08/1976;S;Hombre;bruce27@adventure-works.com;20000;1;1;Partial College;Estudios universitarios (en curso);Manual;Obrero;0;0;2720 Blue Ridge;;1 (11) 500 555-0191;10/04/2012;0-1 Km
12265;219;AW00012265;Alan;Guo;30/12/1964;S;Hombre;alan21@adventure-works.com;10000;1;1;High School;Educación secundaria;Manual;Obrero;0;1;7, rue des Ecoles;;1 (11) 500 555-0126;26/04/2011;1-2 Km
12266;160;AW00012266;Tiffany;Lin;13/03/1970;C;Mujer;tiffany7@adventure-works.com;20000;2;0;Partial College;Estudios universitarios (en curso);Manual;Obrero;1;1;Marketplatz 775;;1 (11) 500 555-0132;16/06/2012;2-5 Km
12267;211;AW00012267;Clifford;Garcia;07/11/1963;S;Hombre;clifford13@adventure-works.com;20000;2;0;Partial College;Estudios universitarios (en curso);Manual;Obrero;1;1;219, rue Descartes;;1 (11) 500 555-0164;01/04/2011;2-5 Km
12268;138;AW00012268;Edwin;Shan;30/10/1963;C;Hombre;edwin33@adventure-works.com;30000;1;0;Graduate Degree;Estudios de postgrado;Clerical;Administrativo;1;0;Karl Liebknecht str 39;;1 (11) 500 555-0177;16/04/2013;0-1 Km
12269;185;AW00012269;Warren;Zheng;10/06/1971;C;Hombre;warren32@adventure-works.com;30000;3;0;Graduate Degree;Estudios de postgrado;Clerical;Administrativo;1;0;80, avenue de Malakoff;;1 (11) 500 555-0156;27/06/2013;0-1 Km
12270;153;AW00012270;Ebony;Ramos;09/03/1966;S;Mujer;ebony38@adventure-works.com;30000;3;0;Graduate Degree;Estudios de postgrado;Clerical;Administrativo;1;0;Rotthäuser Weg 11;;1 (11) 500 555-0118;23/06/2012;0-1 Km
12271;251;AW00012271;Tyrone;Hernandez;15/03/1965;C;Hombre;tyrone3@adventure-works.com;30000;0;0;Bachelors;Licenciatura;Clerical;Administrativo;1;0;4839 Belle Dr;;1 (11) 500 555-0181;11/04/2012;0-1 Km
12272;243;AW00012272;Justin;Alexander;08/06/1965;C;Hombre;justin16@adventure-works.com;40000;3;0;Graduate Degree;Estudios de postgrado;Clerical;Administrativo;1;0;3101 Greendell Rd;;1 (11) 500 555-0121;02/04/2012;0-1 Km
12273;121;AW00012273;Nelson;Carlson;12/04/1964;C;Hombre;nelson17@adventure-works.com;30000;1;0;Bachelors;Licenciatura;Clerical;Administrativo;1;0;Welt Platz 876;;1 (11) 500 555-0133;01/08/2013;0-1 Km
12274;203;AW00012274;Javier;Torres;25/03/1976;S;Hombre;javier6@adventure-works.com;10000;2;2;High School;Educación secundaria;Manual;Obrero;1;0;82, cours Mirabeau;;1 (11) 500 555-0119;07/10/2013;0-1 Km
12275;125;AW00012275;Adriana;Madan;07/06/1981;S;Mujer;adriana8@adventure-works.com;20000;0;0;Partial College;Estudios universitarios (en curso);Manual;Obrero;1;1;Herzogstr 3998;;1 (11) 500 555-0126;15/07/2012;2-5 Km
12276;123;AW00012276;Alisha;Shan;10/01/1976;C;Mujer;alisha34@adventure-works.com;30000;0;0;Bachelors;Licenciatura;Clerical;Administrativo;1;0;Buergermeister-ulrich-str 100;;1 (11) 500 555-0190;01/07/2012;0-1 Km
12277;237;AW00012277;Beth;Ortega;20/10/1974;S;Mujer;beth24@adventure-works.com;10000;2;2;High School;Educación secundaria;Manual;Obrero;1;0;4698 Royal Oak Rd.;;1 (11) 500 555-0194;14/04/2012;0-1 Km
12278;130;AW00012278;Meredith;Johnsen;06/07/1974;S;Mujer;meredith28@adventure-works.com;10000;2;2;High School;Educación secundaria;Manual;Obrero;1;0;Hochstr 8111;;1 (11) 500 555-0115;22/06/2013;0-1 Km
12279;203;AW00012279;Mathew;Suarez;19/12/1975;C;Hombre;mathew15@adventure-works.com;30000;0;0;Bachelors;Licenciatura;Clerical;Administrativo;1;0;119, quai Paul Doumer;;1 (11) 500 555-0117;13/05/2011;0-1 Km
12280;179;AW00012280;Theresa;Alvarez;04/06/1981;C;Mujer;theresa1@adventure-works.com;30000;0;0;Bachelors;Licenciatura;Clerical;Administrativo;0;0;33, allée des Princes;;1 (11) 500 555-0131;13/05/2011;0-1 Km
12281;263;AW00012281;Janelle;Sanchez;19/04/1981;C;Mujer;janelle17@adventure-works.com;40000;0;0;Graduate Degree;Estudios de postgrado;Clerical;Administrativo;1;0;9809 Baltic Sea Ct;;1 (11) 500 555-0145;13/04/2012;0-1 Km
12282;276;AW00012282;Nicolas;Tang;03/01/1981;S;Hombre;nicolas2@adventure-works.com;40000;0;0;Graduate Degree;Estudios de postgrado;Clerical;Administrativo;1;0;4909 Vine Lane;;1 (11) 500 555-0130;24/04/2012;0-1 Km
12283;231;AW00012283;Todd;Zeng;06/08/1980;S;Hombre;todd19@adventure-works.com;20000;0;0;Partial College;Estudios universitarios (en curso);Manual;Obrero;1;1;9215 Hamilton Ave.;;1 (11) 500 555-0195;30/03/2012;2-5 Km
12284;233;AW00012284;Cristina;Beck;28/09/1980;C;Mujer;cristina17@adventure-works.com;30000;0;0;Bachelors;Licenciatura;Clerical;Administrativo;0;0;3249 Riverside Drive;;1 (11) 500 555-0156;06/04/2012;0-1 Km
12285;221;AW00012285;Bethany;Chande;28/05/1975;S;Mujer;bethany18@adventure-works.com;30000;1;0;Bachelors;Licenciatura;Clerical;Administrativo;1;0;4855, rue des Ecoles;;1 (11) 500 555-0130;30/05/2011;0-1 Km
12286;265;AW00012286;Nathan;Jenkins;06/03/1975;S;Hombre;nathan2@adventure-works.com;40000;0;0;Graduate Degree;Estudios de postgrado;Skilled Manual;Obrero especializado;1;0;3093 Roland Drive;;1 (11) 500 555-0123;16/05/2012;0-1 Km
12287;241;AW00012287;Andre;Arun;30/06/1957;S;Hombre;andre6@adventure-works.com;10000;3;0;Partial College;Estudios universitarios (en curso);Manual;Obrero;0;2;4398 Lakewood Court;;1 (11) 500 555-0114;29/05/2012;0-1 Km
12288;265;AW00012288;Sara;Brooks;17/09/1984;C;Mujer;sara2@adventure-works.com;10000;2;2;High School;Educación secundaria;Manual;Obrero;0;1;2681 Black Walnut Ct.;;1 (11) 500 555-0186;01/10/2013;0-1 Km
12289;269;AW00012289;Joseph;Taylor;16/09/1984;S;Hombre;joseph15@adventure-works.com;10000;2;2;High School;Educación secundaria;Manual;Obrero;1;1;6093 Midway Ct.;;1 (11) 500 555-0138;20/05/2012;0-1 Km
12290;187;AW00012290;Kaylee;Morris;23/10/1973;S;Mujer;kaylee15@adventure-works.com;10000;2;2;High School;Educación secundaria;Manual;Obrero;1;1;9, quai de l´ Iton;;1 (11) 500 555-0143;06/05/2011;0-1 Km
12291;115;AW00012291;Johnathan;Suri;17/10/1949;S;Hombre;johnathan1@adventure-works.com;90000;5;0;Partial College;Estudios universitarios (en curso);Professional;Profesional;0;2;Heidestieg Straße 8664;;1 (11) 500 555-0113;23/07/2012;2-5 Km
12292;229;AW00012292;Nicolas;Kumar;21/03/1955;C;Hombre;nicolas5@adventure-works.com;130000;3;4;Bachelors;Licenciatura;Management;Gestión;1;3;5703 Rose Dr;;1 (11) 500 555-0177;20/05/2012;0-1 Km
12293;233;AW00012293;Tammy;Garcia;14/11/1949;C;Mujer;tammy15@adventure-works.com;130000;3;4;Bachelors;Licenciatura;Management;Gestión;1;3;5866 Orange St.;;1 (11) 500 555-0164;01/06/2013;5-10 Km
12294;254;AW00012294;Shane;Kovar;31/05/1950;C;Hombre;shane7@adventure-works.com;130000;3;4;Bachelors;Licenciatura;Management;Gestión;1;4;5194 Mendouno Dr;;1 (11) 500 555-0186;22/05/2013;0-1 Km
12295;216;AW00012295;Dwayne;Gomez;17/03/1956;S;Hombre;dwayne1@adventure-works.com;60000;3;1;Partial High School;Educación secundaria (en curso);Skilled Manual;Obrero especializado;1;4;33, allée des Princes;;1 (11) 500 555-0113;12/02/2013;10+ Km
12296;211;AW00012296;Francisco;Sara;11/08/1961;C;Hombre;francisco11@adventure-works.com;70000;5;1;High School;Educación secundaria;Professional;Profesional;0;2;24, rue Descartes;;1 (11) 500 555-0166;19/05/2011;2-5 Km
12297;131;AW00012297;Felicia;Blanco;08/07/1950;S;Mujer;felicia15@adventure-works.com;80000;5;0;Partial College;Estudios universitarios (en curso);Professional;Profesional;0;2;Kurfürstenstr 599;;1 (11) 500 555-0130;12/08/2012;2-5 Km
12298;171;AW00012298;Crystal;Zeng;18/11/1950;S;Mujer;crystal1@adventure-works.com;90000;5;0;Partial College;Estudios universitarios (en curso);Professional;Profesional;0;2;Auf Der Steige 6;;1 (11) 500 555-0184;21/08/2012;2-5 Km
12299;274;AW00012299;Walter;Serrano;08/12/1950;C;Hombre;walter9@adventure-works.com;150000;3;4;Graduate Degree;Estudios de postgrado;Management;Gestión;0;4;2761 Pinecreek Way;;1 (11) 500 555-0176;09/05/2012;5-10 Km
12300;180;AW00012300;Adriana;Gonzalez;15/01/1952;S;Mujer;adriana19@adventure-works.com;80000;5;0;Partial College;Estudios universitarios (en curso);Professional;Profesional;1;2;310, rue des Rosiers;;1 (11) 500 555-0129;24/05/2011;10+ Km
12301;223;AW00012301;Nichole;Nara;03/06/1952;S;Mujer;nichole16@adventure-works.com;100000;2;3;Bachelors;Licenciatura;Management;Gestión;1;4;21, avenue de la Gare;;1 (11) 500 555-0152;10/05/2011;10+ Km
12302;131;AW00012302;Kevin;Coleman;30/08/1951;C;Hombre;kevin9@adventure-works.com;100000;2;3;Bachelors;Licenciatura;Management;Gestión;0;4;Reiherweg 5;;1 (11) 500 555-0167;23/08/2012;2-5 Km
12303;250;AW00012303;Kristi;Alvarez;14/10/1951;C;Mujer;kristi1@adventure-works.com;130000;4;4;Partial College;Estudios universitarios (en curso);Professional;Profesional;1;4;3322 Haven Hill Drive;;1 (11) 500 555-0111;18/08/2013;0-1 Km
12304;253;AW00012304;Alejandro;Zhou;01/06/1957;S;Hombre;alejandro11@adventure-works.com;130000;4;4;Partial College;Estudios universitarios (en curso);Professional;Profesional;0;4;8089 Mariposa Ct.;;1 (11) 500 555-0144;02/09/2013;0-1 Km
12305;234;AW00012305;Xavier;Bailey;03/01/1960;C;Hombre;xavier83@adventure-works.com;80000;4;2;Partial College;Estudios universitarios (en curso);Professional;Profesional;0;1;6720 Bryce Dr.;;1 (11) 500 555-0129;27/06/2012;2-5 Km
12306;120;AW00012306;Logan;Parker;04/12/1958;C;Hombre;logan27@adventure-works.com;80000;4;2;Partial College;Estudios universitarios (en curso);Professional;Profesional;1;2;Wolfgangstraße 48;;1 (11) 500 555-0125;02/05/2013;10+ Km
12307;226;AW00012307;Brad;She;12/05/1960;C;Hombre;brad1@adventure-works.com;90000;4;2;High School;Educación secundaria;Professional;Profesional;1;1;12, rue Henri Gagnon;;1 (11) 500 555-0136;29/05/2011;2-5 Km
12308;184;AW00012308;Margaret;He;19/10/1970;C;Mujer;margaret25@adventure-works.com;100000;3;4;High School;Educación secundaria;Professional;Profesional;1;2;12bis, boulevard du Montparnasse;;1 (11) 500 555-0112;03/06/2011;10+ Km
12309;235;AW00012309;Omar;Raje;03/04/1960;S;Hombre;omar34@adventure-works.com;130000;3;4;Partial College;Estudios universitarios (en curso);Professional;Profesional;0;4;4192 Mines Road;;1 (11) 500 555-0110;29/03/2013;0-1 Km
12310;239;AW00012310;Stacy;Munoz;08/01/1960;S;Mujer;stacy8@adventure-works.com;130000;3;4;High School;Educación secundaria;Professional;Profesional;0;4;1545 Bannock Ct.;;1 (11) 500 555-0162;12/10/2013;0-1 Km
12311;255;AW00012311;Stanley;Weber;15/06/1965;S;Hombre;stanley4@adventure-works.com;130000;4;5;High School;Educación secundaria;Professional;Profesional;0;1;7859 Green Valley Road;;1 (11) 500 555-0133;17/09/2013;0-1 Km
12312;196;AW00012312;Jake;Zhao;06/05/1970;C;Hombre;jake10@adventure-works.com;100000;3;4;Bachelors;Licenciatura;Management;Gestión;1;4;454, boulevard Tremblay;;1 (11) 500 555-0192;28/10/2013;10+ Km
12313;199;AW00012313;Jaime;Chande;03/12/1958;S;Hombre;jaime37@adventure-works.com;100000;3;4;Bachelors;Licenciatura;Management;Gestión;1;4;15, rue Philibert-Delorme;;1 (11) 500 555-0194;15/01/2014;10+ Km
12314;119;AW00012314;Jill;Suarez;20/03/1959;C;Mujer;jill27@adventure-works.com;110000;2;5;Bachelors;Licenciatura;Management;Gestión;1;1;Postfach 22 99 99;;1 (11) 500 555-0162;16/08/2012;10+ Km
12315;246;AW00012315;Ann;Rodriguez;19/03/1959;C;Mujer;ann24@adventure-works.com;130000;4;5;Partial College;Estudios universitarios (en curso);Professional;Profesional;1;2;4865 Rivewview;;1 (11) 500 555-0116;26/06/2012;10+ Km
12316;255;AW00012316;Alejandro;Luo;21/11/1964;C;Hombre;alejandro32@adventure-works.com;130000;5;5;Partial College;Estudios universitarios (en curso);Professional;Profesional;0;2;2625 Pacheco St;;1 (11) 500 555-0124;30/05/2012;10+ Km
12317;262;AW00012317;Carl;She;24/03/1959;C;Hombre;carl0@adventure-works.com;150000;2;5;Bachelors;Licenciatura;Management;Gestión;1;3;7199 Natalie Drive;;1 (11) 500 555-0172;25/06/2012;0-1 Km
12318;271;AW00012318;Kristina;Schmidt;31/10/1958;C;Mujer;kristina10@adventure-works.com;170000;0;5;Bachelors;Licenciatura;Management;Gestión;0;3;181 Buena Vista;;1 (11) 500 555-0116;11/06/2012;10+ Km
12319;115;AW00012319;Shannon;Ye;08/01/1958;C;Mujer;shannon10@adventure-works.com;90000;4;1;High School;Educación secundaria;Professional;Profesional;1;2;Welt Platz 99;;1 (11) 500 555-0116;10/04/2013;10+ Km
12320;233;AW00012320;Cheryl;Alvarez;14/06/1963;S;Mujer;cheryl6@adventure-works.com;120000;4;5;Partial College;Estudios universitarios (en curso);Professional;Profesional;1;3;4716 Zebra Street;;1 (11) 500 555-0154;17/08/2013;10+ Km
12321;211;AW00012321;Rosa;Hu;14/08/1956;C;Mujer;rosa20@adventure-works.com;70000;5;2;Partial High School;Educación secundaria (en curso);Skilled Manual;Obrero especializado;1;2;28, place du Tertre;;1 (11) 500 555-0192;02/06/2011;2-5 Km
12322;211;AW00012322;Kari;Mehta;29/01/1957;C;Mujer;kari14@adventure-works.com;80000;4;1;High School;Educación secundaria;Professional;Profesional;1;3;9, rue de la Centenaire;;1 (11) 500 555-0189;22/12/2013;10+ Km
12323;219;AW00012323;Lawrence;Alonso;11/01/1962;C;Hombre;lawrence6@adventure-works.com;80000;4;2;High School;Educación secundaria;Professional;Profesional;1;2;8111, rue Basse-du-Rocher;;1 (11) 500 555-0169;24/06/2011;10+ Km
12324;147;AW00012324;Dale;Lal;26/08/1956;S;Hombre;dale7@adventure-works.com;90000;4;1;High School;Educación secundaria;Professional;Profesional;1;3;Postfach 20 99 99;;1 (11) 500 555-0130;31/10/2013;10+ Km
12325;244;AW00012325;Gloria;Martin;14/09/1956;C;Mujer;gloria3@adventure-works.com;130000;4;5;High School;Educación secundaria;Professional;Profesional;1;3;4021 Raymond Dr;;1 (11) 500 555-0111;05/08/2013;10+ Km
12326;279;AW00012326;Glenn;Zhou;02/08/1956;S;Hombre;glenn9@adventure-works.com;170000;0;5;Partial College;Estudios universitarios (en curso);Management;Gestión;0;4;1516 Redbird Lane;;1 (11) 500 555-0131;29/09/2013;0-1 Km
12327;156;AW00012327;Edwin;Liang;14/01/1961;S;Hombre;edwin17@adventure-works.com;100000;3;4;Partial College;Estudios universitarios (en curso);Management;Gestión;1;4;Alte Landstr 1595;;1 (11) 500 555-0112;05/02/2013;10+ Km
12328;250;AW00012328;Eugene;Zhao;15/09/1955;S;Hombre;eugene14@adventure-works.com;130000;4;5;High School;Educación secundaria;Management;Gestión;0;3;2128 Evelyn Court;;1 (11) 500 555-0164;04/06/2012;0-1 Km
12329;278;AW00012329;Bonnie;Shan;21/04/1956;S;Mujer;bonnie16@adventure-works.com;170000;0;5;Partial College;Estudios universitarios (en curso);Management;Gestión;0;4;9192 High Maple Court;;1 (11) 500 555-0145;22/05/2013;0-1 Km
12330;144;AW00012330;Preston;Raman;19/12/1954;C;Hombre;preston11@adventure-works.com;100000;3;4;Partial College;Estudios universitarios (en curso);Management;Gestión;1;4;Heiderplatz 918;;1 (11) 500 555-0168;20/08/2012;5-10 Km
12331;185;AW00012331;Meagan;Chandra;14/01/1954;S;Mujer;meagan2@adventure-works.com;70000;5;1;Partial High School;Educación secundaria (en curso);Skilled Manual;Obrero especializado;1;4;54, rue Maillard;;1 (11) 500 555-0199;05/03/2013;10+ Km
12332;193;AW00012332;Andres;Nara;07/02/1954;C;Hombre;andres14@adventure-works.com;90000;4;1;High School;Educación secundaria;Management;Gestión;1;3;83, rue Jean Mermoz;;1 (11) 500 555-0173;13/06/2011;5-10 Km
12333;190;AW00012333;Terrance;Rodriguez;18/05/1954;C;Hombre;terrance17@adventure-works.com;90000;4;1;High School;Educación secundaria;Management;Gestión;0;3;16, rue des Grands Champs;;1 (11) 500 555-0141;18/06/2011;5-10 Km
